"attacking_team","is_home","defending_team","shot_dist","dist_to_goal","shot_angle","body_part","shot_technique","shot_type","teammates_in_frame","opponents_in_frame","closest_opponent_dist","goalkeeper_dist","opponents_in_penalty_area","opponents_in_goal_area","opponents_in_shot_path","is_penalty","is_goal"
"Juventus",1,"Lazio",26.5680258958019,28.4429253066558,15.7734804256355,"Right Foot","Half Volley","Open Play",8,11,5.52177507691141,27.0440381600086,6,1,2,0,0
"Juventus",1,"Lazio",14.8408220796558,12.8996123972777,30.7841465263265,"Head","Normal","Open Play",8,11,1.22065556157337,11.2712022428843,9,3,2,0,0
"Lazio",0,"Juventus",38.4037758560275,34.6359639681069,12.4257472519325,"Right Foot","Normal","Open Play",6,10,4.53982378512647,30.2367326277162,5,1,3,0,0
"Juventus",1,"Lazio",7.61183289359403,10.2591422643416,33.9117135364392,"Head","Normal","Open Play",2,7,1.13137084989847,7.90253124005214,7,1,1,0,0
"Juventus",1,"Lazio",27.5087258883431,29.6184064392398,13.2249452207188,"Left Foot","Normal","Open Play",4,9,3.66742416417845,26.4461717456421,4,1,2,0,0
"Juventus",1,"Lazio",6.40000000000001,12.0668968670491,36.2976999767192,"Right Foot","Normal","Open Play",1,7,4.83321838943782,7.20069441095788,5,1,1,0,0
"Juventus",1,"Lazio",9.83107318658548,11.3454836829463,31.3983032030668,"Head","Normal","Open Play",4,9,2.70739727413617,9.58018788959798,7,1,1,0,0
"Lazio",0,"Juventus",3.11126983722081,20.790863377936,15.5716641804051,"Left Foot","Normal","Open Play",3,7,3.1890437438204,15.7003184681076,5,1,2,0,0
"Lazio",0,"Juventus",35.4358575457121,27.8217540784186,11.1637793628167,"Right Foot","Normal","Open Play",4,8,2.06155281280883,23.9106670755962,5,1,1,0,0
"Lazio",0,"Juventus",1.62788205960997,23.9941659575823,14.7344928070387,"Left Foot","Normal","Open Play",3,7,1.69705627484771,18.7211110781385,5,1,2,0,0
"Juventus",1,"Lazio",36.0693775937429,36.0340117111598,12.5888708657954,"Right Foot","Normal","Free Kick",8,11,10.9224539367305,35.07705802943,5,1,4,0,0
"Lazio",0,"Juventus",27.0697247861887,30.3600065876146,12.1138075465246,"Right Foot","Normal","Open Play",5,9,2.20227155455453,28.1232999486191,5,1,3,0,0
"Juventus",1,"Lazio",22.4450439963926,21.4021027004358,17.3846471200779,"Right Foot","Half Volley","Open Play",8,11,3.25576411921994,18.41656862719,10,1,2,0,0
"Juventus",1,"Lazio",22.0238507078122,25.1382179161531,13.6519124443547,"Left Foot","Half Volley","Open Play",5,8,2.94278779391242,21.8819560368812,4,1,1,0,0
"Juventus",1,"Lazio",10.9767937030811,13.0587135660447,16.713189778153,"Right Foot","Half Volley","Open Play",7,11,1.11803398874989,8.22982381342396,11,3,1,0,0
"Juventus",1,"Lazio",3.0675723300356,3.10161248385417,105.376251248826,"Left Foot","Half Volley","Open Play",5,11,1.9723082923316,3.73630833845388,11,5,1,0,1
"Juventus",1,"Lazio",29.5194850903602,30.0308175046901,14.0446133692566,"Right Foot","Normal","Free Kick",9,10,10.8374351209131,29.0998281781869,9,1,2,0,0
"Juventus",1,"Lazio",12.419339757008,12,36.869897645844,"Left Foot","Normal","Penalty",0,0,0,0,0,0,0,1,1
"Juventus",1,"Lazio",11.7183616602322,11.4542568506211,35.8376529542783,"Right Foot","Normal","Open Play",2,6,3.30151480384383,5.78705451849211,5,1,1,0,1
"Lazio",0,"Juventus",22.9296750958229,23.9585057964807,17.8039642263392,"Right Foot","Half Volley","Open Play",3,10,3.00832179129827,21.3171292626376,3,1,2,0,0
"Juventus",1,"Lazio",26.55202440493,29.0077575831018,15.2342664670512,"Left Foot","Normal","Open Play",2,5,2.06155281280883,26.7807766877662,1,1,1,0,0
"Juventus",1,"Lazio",13.3645052284026,19.9323857076869,21.4221620074824,"Left Foot","Normal","Open Play",4,5,3.59026461420325,14.2337626789265,5,1,2,0,0
"Lazio",0,"Juventus",21.7248705404658,27.9100340379585,15.1934008042269,"Right Foot","Normal","Open Play",5,8,3.66878726556883,22.3787845961303,1,1,2,0,0
"Juventus",1,"Lazio",32.1622449465208,31.0821492178389,13.220350672154,"Left Foot","Normal","Open Play",4,8,3.10644491340182,27.5506805723561,1,1,1,0,0
"Juventus",1,"Napoli",1.26491106406736,18.7757822739826,23.5103931131876,"Left Foot","Normal","Open Play",4,8,1.7,15.7708592029731,6,1,1,0,0
"Napoli",0,"Juventus",3.40147027033898,22.3008968429523,19.9169397329124,"Right Foot","Normal","Open Play",5,10,1.69705627484772,18.2482875908947,2,1,2,0,0
"Juventus",1,"Napoli",19.762590923257,23.91338537305,11.1542404989609,"Right Foot","Normal","Open Play",3,7,5.41294744108974,19.9022611780672,6,1,1,0,0
"Juventus",1,"Napoli",31.251879943453,31.30814590486,14.5134182085945,"Right Foot","Normal","Free Kick",7,11,10.5475115548645,30.1405043089859,6,1,3,0,0
"Juventus",1,"Napoli",49.5097970102888,30.4133194505302,14.9789565804483,"Right Foot","Normal","Open Play",7,10,7.26154253585284,27.5116339027692,5,1,2,0,0
"Juventus",1,"Napoli",0.984885780179602,21.5522620622523,17.8928791811068,"Left Foot","Normal","Open Play",3,7,1.22065556157337,18.2529449678675,3,1,2,0,0
"Juventus",1,"Napoli",39.3600050813005,35.1262010470817,12.5542104029041,"Right Foot","Normal","Open Play",7,10,4.00499687890016,32.4784543967228,3,1,2,0,0
"Napoli",0,"Juventus",34.9336513980431,25.3179778023443,17.7446716250569,"Right Foot","Normal","Open Play",4,11,3.12569992161755,20.4560504496836,2,1,3,0,0
"Juventus",1,"Napoli",29.3436534875942,31.6128138576749,14.4171348689781,"Right Foot","Normal","Open Play",7,10,4.81040538832228,29.3206411935346,2,1,1,0,0
"Juventus",1,"Napoli",36.3551922013899,39.596085665126,7.72108842129605,"Right Foot","Normal","Open Play",5,10,5.17397332811061,36.0013888620981,4,1,1,0,0
"Napoli",0,"Juventus",8.45931439302264,13.3360413916574,5.36514624407956,"Right Foot","Normal","Open Play",2,9,2,9.13509715328742,8,2,0,0,0
"Napoli",0,"Juventus",67.9779375974294,33.9860265403298,8.35075253233142,"Right Foot","Normal","Open Play",1,7,5.41479454827236,31.3703681840045,3,1,0,0,0
"Juventus",1,"Napoli",9.78672570372748,11.1507847257491,35.6126473659569,"Right Foot","Half Volley","Open Play",6,9,1.08166538263919,8.90505474435728,8,2,2,0,0
"Juventus",1,"Napoli",17.7002824836215,17.235138525698,24.8900923284999,"Left Foot","Normal","Open Play",5,8,4.16293165929973,14.8006756602528,7,1,1,0,0
"Napoli",0,"Juventus",5.23927475897189,18.1011049386495,24.9207014047816,"Right Foot","Half Volley","Open Play",4,8,1.43178210632763,13.1973482184869,5,1,2,0,0
"Napoli",0,"Juventus",33.9312540292869,32.8896640299046,13.5884589925367,"Left Foot","Normal","Open Play",4,8,5.09901951359278,29.43891981714,4,1,3,0,0
"Napoli",0,"Juventus",33.0202967884906,27.5408787078408,15.9352036428229,"Right Foot","Normal","Open Play",3,8,2.37697286480094,22.1720544830649,1,1,1,0,0
"Juventus",1,"Napoli",23.6545978617266,28.0071419462965,16.1421661264111,"Right Foot","Normal","Open Play",3,7,3.20624390837628,24.4724334711528,2,1,2,0,0
"Juventus",1,"Napoli",25.9538051160133,25.5923816789294,16.4611206519904,"Left Foot","Normal","Open Play",2,8,3.13209195267316,21.4238185205159,2,1,2,0,1
"Napoli",0,"Juventus",26.6311847276834,25.1876954086713,17.9885319800443,"Right Foot","Normal","Open Play",3,8,2.14709105535839,21.48324928869,2,1,1,0,0
"Juventus",1,"Napoli",13.2060592153753,16.5701538918623,21.7578429190305,"Head","Normal","Open Play",5,10,4.65295604965274,11.0317722964173,9,5,4,0,0
"Juventus",1,"Napoli",6.66033032213869,5.00399840127872,77.2650932534644,"Head","Normal","Open Play",5,10,1.78885438199983,2.63058928759318,10,5,1,0,0
"Juventus",1,"Napoli",24.6375729324136,24.558908770546,18.4601219422376,"Right Foot","Half Volley","Open Play",5,10,7.14002801114954,23.4360832905159,7,1,3,0,0
"Juventus",1,"Napoli",13.2834483474736,6.55515064662895,61.0721540600814,"Head","Normal","Open Play",4,10,1.11803398874989,6.09015599143404,9,5,3,0,0
"Juventus",1,"Napoli",5.73149195236285,7.02139587261679,58.1486114609532,"Head","Normal","Open Play",3,6,1.41421356237309,6.00166643524947,6,1,1,0,0
"Napoli",0,"Juventus",9.11975876873945,26,16.9855298903463,"Left Foot","Normal","Free Kick",5,11,6.29682459657247,23.9175667658732,10,1,4,0,0
"Napoli",0,"Juventus",19.0591185525459,21.1009478460092,21.4669370481277,"Left Foot","Half Volley","Open Play",4,11,3.39558536926993,19.4041232731603,11,1,3,0,0
"Juventus",1,"Napoli",8.35703296631047,10.7517440445725,32.0673916032605,"Head","Normal","Open Play",6,10,1.3,10.1118742080783,10,6,3,0,0
"Napoli",0,"Juventus",24.5350769307944,24.9160590784337,14.1785893403954,"Right Foot","Normal","Open Play",3,7,5.56057550978313,22.1269066975029,5,1,2,0,0
"Juventus",1,"Napoli",11.9037809119624,12.2024587686253,35.6150879568304,"Head","Normal","Open Play",3,7,1.22065556157337,10.7517440445725,6,1,1,0,0
"Napoli",0,"Juventus",26.3347678934142,28.2554419537193,14.1194410401531,"Right Foot","Normal","Open Play",5,9,4.80936586256442,25.804263213663,5,1,2,0,0
"Juventus",1,"Napoli",1.92353840616713,18.6453747615863,24.1641408624215,"Right Foot","Half Volley","Open Play",5,9,2.5,16.80476123008,8,1,2,0,0
"Napoli",0,"Juventus",10.3580886267689,10,43.6028189727036,"Head","Normal","Open Play",4,8,1.5,6.80294054067798,8,1,2,0,0
"Napoli",0,"Juventus",12.050311199301,21.2042448580467,21.2700147717107,"Right Foot","Half Volley","Open Play",5,10,1.64924225024706,20.4120062708201,8,1,4,0,0
"Napoli",0,"Juventus",27.740583988085,26.9875897404714,14.0602766135655,"Left Foot","Normal","Open Play",5,9,4.32897216438267,24.1679539887017,8,1,2,0,0
"Juventus",1,"Napoli",8.18840643837372,32.3396042028965,13.8338158186507,"Right Foot","Normal","Free Kick",5,8,4.9396356140914,31.2405185616372,5,1,2,0,0
"Juventus",1,"Napoli",9.86154146165802,12.8996123972777,30.7841465263265,"Head","Normal","Open Play",3,10,1.20415945787923,10.5621967412087,8,1,1,0,0
"Napoli",0,"Juventus",24.0651199872346,18.5714835164022,10.6080850462007,"Right Foot","Half Volley","Open Play",0,4,2.43310501211928,15.9890587590389,3,1,1,0,0
"Juventus",1,"Napoli",5.70788927713214,5.74282160614449,69.576258264735,"Right Foot","Volley","Open Play",1,6,1.91049731745429,1.91049731745429,6,3,1,0,1
"Napoli",0,"Juventus",5.60802995712397,13.1244047484067,33.8505476562928,"Left Foot","Normal","Open Play",2,4,3.73630833845388,5.90338885725817,4,0,1,0,0
"Napoli",0,"Juventus",26.8128700440665,27.8741816023359,16.180402643048,"Left Foot","Normal","Free Kick",7,11,10.5380263806844,26.4047344239627,11,1,2,0,0
"Juventus",1,"Napoli",22.068982758614,27.8368460857188,11.0354054685918,"Left Foot","Half Volley","Open Play",3,6,3.71618083521241,22.4877744563574,3,1,1,0,0
"Napoli",0,"Juventus",3.48281495345359,9.4031909477581,29.3960528549433,"Left Foot","Half Volley","Open Play",1,6,3.86005181312376,3.86005181312376,4,1,1,0,0
"Napoli",0,"Juventus",24.7477271683684,27.2530732211984,14.3265624250099,"Right Foot","Normal","Open Play",4,8,1.70293863659264,25.3140277316748,5,1,2,0,0
"Napoli",0,"Juventus",27.7769688771111,29.9666481275434,13.5645074399552,"Left Foot","Normal","Open Play",3,8,2.06155281280882,28.1824413420839,3,1,1,0,0
"Napoli",0,"Juventus",34.2441235834705,36.4111246736489,11.3623326482477,"Left Foot","Normal","Open Play",4,8,0.905538513813743,34.6850111719746,2,1,1,0,0
"Napoli",0,"Juventus",27.0379363117824,25.7007781983348,17.6922737998513,"Left Foot","Half Volley","Open Play",4,8,4.76340214552582,23.7008438668331,4,1,2,0,0
"Napoli",0,"Juventus",21.3827032902765,22.7431308310883,16.8695018323538,"Left Foot","Half Volley","Open Play",4,9,2.56320112359526,20.9830884285417,6,1,2,0,0
"Napoli",0,"Juventus",6.8154236845555,22.4877744563574,19.5195570248768,"Right Foot","Normal","Open Play",7,11,7.47261667690776,21.6333076527839,11,1,5,0,0
"Napoli",0,"Juventus",10.8046286377645,10.8189648303338,40.2681151952321,"Left Foot","Volley","Open Play",6,8,1.26491106406735,8.91403387922663,8,1,1,0,1
"Napoli",0,"Juventus",6.17170964968379,7.77817459305202,44.6762984750798,"Right Foot","Half Volley","Open Play",3,7,5.16236379965613,5.16236379965613,7,4,1,0,1
"Juventus",1,"Napoli",21.7589062225104,25.1747889762755,11.9901438813066,"Left Foot","Normal","Open Play",5,9,2.9,21.073680267101,6,1,3,0,0
"Napoli",0,"Juventus",25.7701377567137,22.0911747084667,17.9375501302606,"Right Foot","Normal","Open Play",2,4,1.99248588451712,15.9154013458662,1,1,1,0,0
"Napoli",0,"Juventus",21.7589062225104,19.691876497683,19.4382612869968,"Left Foot","Normal","Open Play",1,5,4.06078810084939,17.7789201021884,2,1,1,0,1
"Juventus",1,"Napoli",31.4238762726688,29.4771097633401,13.7561287796162,"Right Foot","Normal","Open Play",4,9,1.52970585407784,27.7780488875659,4,1,2,0,0
"Juventus",1,"Palermo",5.4230987451825,22.3376364013742,8.57189086121723,"Right Foot","Normal","Open Play",5,9,5.55427763079952,16.1891939268143,9,4,3,0,0
"Juventus",1,"Palermo",8.76584280032445,16.7705098312484,20.3533822740998,"Right Foot","Volley","Open Play",7,10,5.09313263129874,14.7922276888912,9,3,3,0,0
"Juventus",1,"Palermo",19.6209072165382,16.9168554997671,26.3117122396749,"Right Foot","Half Volley","Open Play",7,11,2.06155281280883,15.0402792527267,10,1,1,0,0
"Juventus",1,"Palermo",21.2800375939518,15.420765220961,24.7816927764211,"Left Foot","Backheel","Open Play",3,9,4.33243580448689,11.9037809119624,6,1,1,0,0
"Juventus",1,"Palermo",15.2305613816432,14.649232061784,24.6652734369276,"Right Foot","Volley","Open Play",2,7,1.10453610171872,9.04267659490265,6,1,1,0,1
"Juventus",1,"Palermo",10.4403065089106,14.0716026095111,23.7272314131396,"Head","Normal","Open Play",6,11,0.900000000000006,11.3216606555752,8,1,1,0,0
"Palermo",0,"Juventus",25.4371775163834,30.2641702347842,10.7711904011456,"Left Foot","Normal","Open Play",5,9,7.1386273190299,26.4491965851517,5,1,2,0,0
"Juventus",1,"Palermo",13.2442440327865,15.4029218007494,27.0138744129966,"Right Foot","Volley","Open Play",7,11,3.33766385365573,13.8708327075198,11,2,2,0,0
"Palermo",0,"Juventus",5.78013840664737,10.9553639829994,34.9868444280657,"Right Foot","Normal","Open Play",3,7,3.7336309405189,3.7336309405189,5,1,1,0,0
"Palermo",0,"Juventus",35.0178525897863,34.5370815211708,13.1991557729878,"Left Foot","Normal","Open Play",4,9,2.06155281280883,32.3501159194214,1,1,2,0,0
"Palermo",0,"Juventus",2.61725046566047,14.6342065039414,30.5160622665002,"Left Foot","Normal","Open Play",3,8,2.81602556806574,12.8191263352851,8,1,2,0,0
"Palermo",0,"Juventus",24.0565999260078,26.6326866838477,12.9324339461992,"Right Foot","Normal","Open Play",6,10,2.91204395571222,23.9885389300808,8,1,1,0,0
"Juventus",1,"Palermo",11.3322548506465,11.5433963806152,36.6385513126776,"Head","Normal","Open Play",6,11,1.96977156035923,8.65390085452797,8,1,1,0,0
"Juventus",1,"Palermo",23.2124966343562,22.1995495449795,20.344267429107,"Left Foot","Normal","Open Play",4,8,3.48855270850249,17.4797025146311,4,1,1,0,0
"Juventus",1,"Palermo",46.3945039848472,47.5015789211264,8.96894946463619,"Right Foot","Normal","Free Kick",7,11,9.75756117070245,45.4587725307228,1,1,2,0,0
"Juventus",1,"Palermo",30.8702121793809,33.8044375785192,9.7890480543124,"Right Foot","Normal","Open Play",4,8,5.68242905807015,30.8379636162961,3,1,1,0,0
"Palermo",0,"Juventus",19.0779977985113,29.3339393876786,15.4625050642626,"Right Foot","Volley","Open Play",7,11,8.70057469366249,27.7317507561279,9,1,4,0,0
"Juventus",1,"Palermo",6.82422156732912,5.79741321625429,68.541185220247,"Head","Normal","Open Play",6,11,0.806225774829851,5.00899191454728,11,5,1,0,0
"Palermo",0,"Juventus",25.9470614906582,25.5327241006517,17.7206071113486,"Left Foot","Normal","Open Play",6,9,2.02484567313167,24.2744721878767,3,1,1,0,0
"Juventus",1,"Palermo",3.62353418639869,5.93632883186233,53.0728495333285,"Left Foot","Half Volley","Open Play",6,11,1.08166538263919,4.70106370941726,11,7,1,0,1
"Palermo",0,"Juventus",19.5304889851739,18.406792224611,21.6292208756372,"Right Foot","Normal","Open Play",2,6,2.48394846967485,13.3843191832831,5,1,1,0,1
"Juventus",1,"Palermo",16.3131848515242,13.1912850018488,32.1209459901472,"Head","Normal","Open Play",5,9,0.721110255092802,11.0385687478042,6,1,1,0,0
"Palermo",0,"Juventus",33.226796414942,34.8369057179308,12.9413908396649,"Left Foot","Normal","Open Play",8,11,4.24499705535823,32.9946965435356,6,1,2,0,0
"Palermo",0,"Juventus",2.86006992921502,17.2594901431068,17.3372418382721,"Left Foot","Normal","Open Play",5,9,2.96816441593116,13.8293166859393,8,1,2,0,0
"Palermo",0,"Juventus",31.535694062443,31.0009677268307,14.6584796453401,"Left Foot","Volley","Open Play",7,11,8.23286098510112,28.5098228686185,5,1,2,0,0
"Juventus",1,"Palermo",18.1570922782256,16.8680170737405,25.7632410699968,"Right Foot","Normal","Open Play",1,4,1.25299640861417,11.3529731788638,2,1,1,0,1
"Juventus",1,"Palermo",19.4486503387767,20.09601950636,21.7071081172651,"Left Foot","Normal","Open Play",2,6,1.4422205101856,15.0615404258661,4,1,2,0,0
"Juventus",1,"Sampdoria",26.3205243108871,29.2837839085047,12.1774025825157,"Left Foot","Normal","Open Play",4,8,3.94461658466321,27.1602650944353,3,1,1,0,0
"Juventus",1,"Sampdoria",6.63701740241805,8.49588135510378,39.0654353145777,"Head","Normal","Open Play",5,8,3.12409987036266,7.70064932327138,8,1,1,0,1
"Juventus",1,"Sampdoria",12.5574678976297,12,36.869897645844,"Left Foot","Normal","Penalty",0,0,0,0,0,0,0,1,1
"Juventus",1,"Sampdoria",14.7732867026942,19.6977156035922,11.6649203697915,"Left Foot","Normal","Open Play",4,7,4.76759897642409,14.9093930124603,6,1,1,0,0
"Juventus",1,"Sampdoria",65.7061640943983,65.7061640943983,6.39910416131577,"Right Foot","Lob","Open Play",4,9,9.55091618641898,57.2961604298229,1,0,1,0,0
"Sampdoria",0,"Juventus",2.69258240356725,32.7757532331448,13.4353099494451,"Right Foot","Normal","Open Play",5,11,2.76586333718785,31.6622803979751,2,1,3,0,0
"Juventus",1,"Sampdoria",15.8911925291968,21.1151604303638,21.4396941485846,"Left Foot","Normal","Open Play",1,4,3.98497176903426,15.8028478446133,2,1,2,0,0
"Juventus",1,"Sampdoria",7.4706090782479,9.6896852374058,40.4470700776571,"Head","Normal","Open Play",5,8,1.01980390271856,7.65375724726099,8,3,1,0,0
"Juventus",1,"Sampdoria",28.0401497856199,24.4752936652454,18.2271509952517,"Left Foot","Volley","Open Play",5,9,7.30068489937759,20.9059800057304,5,1,2,0,0
"Juventus",1,"Sampdoria",6.62872536767062,8.32406150866271,44.2980543484187,"Head","Normal","Open Play",4,6,1.74928556845359,2.86530975637888,6,1,1,0,0
"Juventus",1,"Sampdoria",2.60768096208106,18.0313615681124,20.9573586975085,"Right Foot","Normal","Open Play",2,7,3.1304951684997,15.2554908147853,7,1,4,0,0
"Juventus",1,"Sampdoria",4.62385120867876,32.4804556618284,13.1325230649151,"Left Foot","Normal","Open Play",6,10,4.83838816136117,30.8081158138566,7,1,3,0,0
"Sampdoria",0,"Juventus",2.30867927612304,20.5039020676553,22.0739832539371,"Left Foot","Half Volley","Open Play",6,11,2.51793566240283,15.35512943612,10,3,5,0,0
"Sampdoria",0,"Juventus",21.5824002372303,21.9100433591538,20.2503169740452,"Left Foot","Normal","Open Play",1,5,2.95465734053883,18.6343768342277,2,1,2,0,0
"Juventus",1,"Sampdoria",22.8484135116642,23.3567977257157,18.9288489815051,"Left Foot","Normal","Open Play",4,5,3.62353418639869,18.8692872149427,3,1,1,0,1
"Juventus",1,"Sampdoria",38.4751868091631,39.9231762263475,8.50665056836017,"Right Foot","Normal","Open Play",8,10,6.03738353924944,36.2173991335656,3,1,2,0,0
"Sampdoria",0,"Juventus",53.9560005930758,31.3847096529504,13.464420448172,"Right Foot","Normal","Open Play",6,9,3.68917334913934,30.3059400118195,5,1,2,0,0
"Sampdoria",0,"Juventus",14.7003401321194,15.5270731305034,27.5851630555032,"Head","Normal","Open Play",6,10,1.91049731745428,13.9215660038661,8,1,1,0,0
"Juventus",1,"Sampdoria",3.4132096331752,13.0172961862285,19.5200718098986,"Left Foot","Normal","Open Play",3,7,3.66196668472011,3.66196668472011,6,1,1,0,0
"Juventus",1,"Sampdoria",29.1204395571221,29.5940872472864,15.1003389769236,"Right Foot","Normal","Open Play",8,10,3.00166620396073,28.6195737214935,5,1,3,0,0
"Juventus",1,"Sampdoria",29.1034362232366,29.9708191412914,13.5116977255011,"Right Foot","Normal","Open Play",6,10,3.50570962859162,28.4597962044706,5,1,1,0,0
"Juventus",1,"Sampdoria",50.9399646642987,18.4567060983264,18.0183271359804,"Right Foot","Volley","Open Play",4,10,2.1095023109729,13.877319625922,5,1,2,0,0
"Juventus",1,"Sampdoria",14.6819617217864,28.2306570947259,14.6942584614596,"Right Foot","Normal","Open Play",7,10,6.66408283261845,26.1227869876091,8,1,3,0,0
"Juventus",1,"Sampdoria",37.7955023779285,35.6866921975125,12.0305818072338,"Right Foot","Normal","Open Play",4,9,6.58027355054484,33.8895264056611,4,1,2,0,0
"Sampdoria",0,"Juventus",11.257886124846,15.274161188098,21.5007426551136,"Right Foot","Half Volley","Open Play",4,11,1.23693168768529,12.8972865363223,9,1,1,0,0
"Juventus",1,"Sampdoria",2.76586333718786,22.1731819998845,15.5995679613874,"Right Foot","Half Volley","Open Play",5,9,3.25576411921994,18.3357574154983,7,1,2,0,0
"Juventus",1,"Sampdoria",20.09601950636,21.1293634546808,19.732625405547,"Left Foot","Half Volley","Open Play",6,10,9.76524449258696,13.3206606442774,10,2,4,0,1
"Juventus",1,"Sampdoria",28.9430475244056,29.1446393012506,10.33618171608,"Right Foot","Normal","Open Play",8,10,5.46260011349907,27.7461709069918,10,1,2,0,0
"Juventus",1,"Sampdoria",3.58050275799363,7.05761999543756,58.8785201201934,"Head","Normal","Open Play",6,10,0.854400374531749,6.25139984323512,10,3,2,0,0
"Juventus",1,"Sampdoria",4.94974746830584,4.96487663492257,77.5563386176093,"Right Foot","Volley","Open Play",6,10,1.80277563773199,4.15932686861709,10,3,1,0,1
"Sampdoria",0,"Juventus",4.34626276242015,33.4910435788436,12.9970768047086,"Right Foot","Normal","Open Play",2,7,4.47213595499958,31.655173352866,1,1,1,0,0
"Juventus",1,"Sassuolo",27.9544271985673,30.3990131418768,13.9991232676721,"Left Foot","Volley","Open Play",4,9,4.31045241245046,27.902867236182,1,1,1,0,0
"Juventus",1,"Sassuolo",33.5276005702764,27.3806501018511,14.1372584893447,"Right Foot","Normal","Open Play",1,7,4.14366987102014,23.3548710122749,1,1,1,0,0
"Sassuolo",0,"Juventus",12.4787819918452,12.4787819918452,33.5915366179278,"Left Foot","Half Volley","Open Play",4,9,4.88773976393998,11.7183616602322,7,1,1,0,0
"Juventus",1,"Sassuolo",1.4142135623731,20.7935086024461,16.9877816916385,"Right Foot","Normal","Open Play",5,9,1.5,16.6712327078714,6,1,1,0,0
"Juventus",1,"Sassuolo",6.76756972627545,30.5176997822575,12.7072361392559,"Right Foot","Normal","Open Play",3,9,1.70293863659263,26.5996240574937,1,1,2,0,0
"Juventus",1,"Sassuolo",5.1478150704935,9.7082439194738,22.7419364603947,"Head","Normal","Open Play",5,10,3.89486841883009,5.41202365109392,8,3,1,0,0
"Sassuolo",0,"Juventus",21.5232432500309,18.8663722002933,23.526909727463,"Left Foot","Half Volley","Open Play",3,7,5.38237865631916,16.7904734894523,6,2,2,0,0
"Juventus",1,"Sassuolo",3.41320963317521,3.64005494464026,95.7731544733425,"Right Foot","Volley","Open Play",5,9,0.583095189484536,4.28018691180655,7,5,0,0,0
"Juventus",1,"Sassuolo",5.01597448159378,25.045758123882,17.7775864533043,"Left Foot","Normal","Open Play",6,10,4.87647413609464,22.3089668070935,4,1,1,0,0
"Juventus",1,"Sassuolo",24.1478777535418,21.8680131699247,17.8450070721687,"Left Foot","Normal","Open Play",5,8,2.1633307652784,18.127603261325,7,1,2,0,1
"Sassuolo",0,"Juventus",24.1298570240273,24.4368574084312,18.2821983311334,"Left Foot","Normal","Open Play",3,10,0.943398113205664,21.6540989191423,2,1,2,0,0
"Juventus",1,"Sassuolo",7.11969100453102,17.3,26.0376048595696,"Right Foot","Half Volley","Open Play",6,11,3.60138862107382,15.2082214607757,10,1,5,0,0
"Juventus",1,"Sassuolo",0.721110255092804,7.60263112349929,49.8777558933864,"Head","Normal","Open Play",6,11,0.300000000000004,5.52177507691141,9,6,2,0,0
"Juventus",1,"Sassuolo",5.94810894318522,26.3503320662188,16.1161554057199,"Left Foot","Half Volley","Open Play",6,10,4.59999999999999,22.8254244210267,8,1,2,0,0
"Sassuolo",0,"Juventus",2.05182845286832,18.7018715640975,18.5502319259277,"Left Foot","Normal","Open Play",3,8,2,13.8852439661678,8,1,1,0,0
"Juventus",1,"Sassuolo",7.20138875495553,12.5095963164284,30.8755122769648,"Left Foot","Normal","Open Play",5,8,3.86005181312375,10.5437185091409,8,2,3,0,0
"Sassuolo",0,"Juventus",30.1809542592676,32.747060936823,11.389494687572,"Right Foot","Normal","Open Play",7,11,2.40416305603426,29.923235119218,5,1,2,0,0
"Juventus",1,"Sassuolo",23.055151268209,25.3410733790027,15.7671027817344,"Left Foot","Normal","Open Play",5,8,2.9120439557122,21.7958711686411,5,1,1,0,0
"Juventus",1,"Sassuolo",14.0900674235434,17.5570498660794,21.9196180653076,"Right Foot","Normal","Open Play",4,9,1.9723082923316,13.6473440639562,6,2,1,0,0
"Juventus",1,"Sassuolo",28.7141080307225,32.0975076914081,13.4839815935072,"Right Foot","Normal","Open Play",5,8,4.07921561087423,28.9689488935999,1,1,1,0,0
"Juventus",1,"Sassuolo",9.61041102138717,13.9903538196859,5.84533595156662,"Right Foot","Normal","Open Play",4,8,1.28062484748657,9.5885348202945,6,3,1,0,0
"Sassuolo",0,"Juventus",22.1442994921944,26.9185809432815,16.8931763347928,"Right Foot","Normal","Open Play",1,7,1.0770329614269,22.305604676852,1,1,2,0,0
"Sassuolo",0,"Juventus",1.5811388300842,18.5180992545131,21.8666487221261,"Left Foot","Normal","Open Play",3,8,1.42126704035519,12.1202310209006,5,1,2,0,0
"Juventus",1,"Torino",24.1919408068059,28.5748140851345,13.161984707824,"Right Foot","Normal","Open Play",5,10,1.30000000000001,24.83102897586,4,1,1,0,0
"Torino",0,"Juventus",10.7042047812997,14.7827602294024,11.8241985857312,"Right Foot","Half Volley","Open Play",2,8,3.83275357934736,10.722406446316,8,4,1,0,0
"Juventus",1,"Torino",23.9018827710287,24.1615396860382,18.4658223262803,"Right Foot","Half Volley","Open Play",3,8,1.17046999107197,19.3610433603151,2,1,1,0,1
"Torino",0,"Juventus",43.002906878489,38.7769261288205,11.342147530229,"Right Foot","Normal","Open Play",5,10,4.06078810084939,33.860005906674,2,1,3,0,0
"Torino",0,"Juventus",17.4522204890954,17.541379649275,25.38247167685,"Right Foot","Half Volley","Open Play",2,7,1.36014705087354,11.9364986491014,4,1,1,0,0
