"competition","season","match_id","attacking_team","is_home","defending_team","shot_dist","dist_to_goal","shot_angle","body_part","shot_technique","shot_type","teammates_in_frame","opponents_in_frame","closest_opponent_dist","goalkeeper_dist","opponents_in_penalty_area","opponents_in_goal_area","opponents_in_shot_path","is_penalty","is_goal"
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",8.7,11.216059914248,39.2154475019632,"Head","Normal","Open Play",6,10,2.81780056072107,8.90505474435728,8,1,1,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",3.67967389859482,6.860029154457,42.0340593722881,"Head","Normal","Open Play",7,11,2.76586333718786,4.04969134626332,11,8,1,0,0
"Bundesliga","2023-2024","3895194","Augsburg",1,"Bayer Leverkusen",7.36002717386289,11.5693560754262,16.6300841879588,"Right Foot","Normal","Open Play",3,8,4.88364617882992,5.3665631459995,6,3,1,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",0.721110255092796,12.0282999630039,28.6827854640946,"Head","Normal","Open Play",6,10,1,7.45184540902454,6,1,2,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",30.2006622443946,30.891584614584,14.4394110624733,"Right Foot","Normal","Open Play",8,11,7.14702735408225,28.0071419462965,8,1,3,0,0
"Bundesliga","2023-2024","3895194","Augsburg",1,"Bayer Leverkusen",8.35463942968217,12.4531120608465,19.6277226259906,"Right Foot","Normal","Open Play",2,4,1.41421356237309,7.32461603089199,4,2,1,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",26.0491842482639,26.4577020922075,16.9139460000421,"Right Foot","Normal","Open Play",6,9,4.11946598480919,24.2835335155327,7,1,3,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",33.0770313057263,28.0531638144435,14.3753153153394,"Right Foot","Normal","Open Play",9,11,2.40831891575846,25.2539105882634,9,1,1,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",8.06225774829855,21.4308189297563,19.6636491110322,"Left Foot","Half Volley","Open Play",7,11,3.17804971641413,18.3872238252543,11,1,3,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",18.9306629572237,17.1230838344032,25.5979849270352,"Head","Normal","Open Play",8,11,3.19530906173409,15.1855194181826,9,1,2,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",7.46726188103779,27.6090564851463,15.0601725953192,"Left Foot","Normal","Open Play",7,10,1.81107702762748,24.4386988196999,5,1,2,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",12.4326183887385,9.76729235765982,44.0463811082447,"Head","Normal","Open Play",5,9,1.29999999999999,1.29999999999999,5,0,1,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",1.58113883008419,20.9802287880757,21.0442993996517,"Left Foot","Normal","Open Play",6,9,2.06155281280883,16.6111408398099,6,1,2,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",21.0202283527083,14.675489770362,21.0673544798809,"Right Foot","Half Volley","Open Play",5,9,1.83847763108502,10.1118742080783,8,1,2,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",13.4536240470737,9.07964757025293,47.2998657994257,"Head","Normal","Open Play",5,11,0.670820393249931,7.66550715869471,10,1,1,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",9.8351410767716,12.7945300812496,19.9457214282899,"Right Foot","Normal","Open Play",7,10,1.4,8.37615663654877,9,1,1,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",3.42344855372474,12.8097619025492,34.0297811755078,"Left Foot","Normal","Open Play",4,9,3.39411254969543,9.56347217280418,8,1,2,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",0.538516480713449,8.83911760301898,46.5561533378713,"Head","Normal","Open Play",7,11,0.948683298050518,7.02281994643178,11,3,2,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",21.9893155873483,18.4114095060644,18.7441243752031,"Right Foot","Normal","Open Play",5,9,2.66270539113887,13.9463256809814,8,1,2,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",22.0465416789119,24.6489350682742,17.3482339082416,"Right Foot","Normal","Open Play",7,11,3.40587727318528,22.1054291973714,6,1,2,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",2.78567765543683,26.1841555143564,16.2520886189728,"Right Foot","Normal","Open Play",5,8,3.44818792991334,22.9120055865915,5,1,3,0,0
"Bundesliga","2023-2024","3895194","Bayer Leverkusen",0,"Augsburg",11.0113577727726,10.1079176886241,40.192514300422,"Left Foot","Half Volley","Open Play",7,10,3.43656805548791,6.5924198895398,9,3,2,0,1
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",18.8090403795622,21.3215853069137,17.131731448384,"Right Foot","Half Volley","Open Play",7,10,2.05182845286831,18.9805163259591,6,1,1,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",25.040966435024,26.4916968123976,15.7021294524598,"Right Foot","Normal","Open Play",6,10,5.76888204074238,24.5692897740248,5,1,1,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",16.140012391569,15.8445574251855,27.2001366164325,"Right Foot","Normal","Open Play",6,9,1.11803398874989,14.4585614775468,7,1,1,0,1
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",19.2346042329963,18.6,24.2736489105845,"Right Foot","Normal","Open Play",4,9,1.86815416922694,17.2235304162648,6,1,1,0,0
"Bundesliga","2015-2016","3890446","Augsburg",1,"Bayern Munich",17.4132133737573,7.18470597867442,57.9076540945323,"Head","Normal","Open Play",6,11,0.728010988928051,6.19999999999999,10,1,1,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",25.1047804212664,24.9513526687432,18.1803858357176,"Right Foot","Normal","Open Play",6,10,3.12569992161756,23.8102918923729,5,1,3,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",18.4504742486474,21.6020832328736,13.1880684681002,"Left Foot","Normal","Open Play",5,9,2.26715680975093,18.4287818371156,7,1,1,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",4.32897216438268,18.676188047886,23.8601751913423,"Right Foot","Normal","Open Play",4,8,4.17731971484108,17.3530977061734,6,1,1,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",5.7870545184921,17.41551032844,25.4617967992826,"Left Foot","Normal","Open Play",5,8,2.6,15.9477271107829,7,1,2,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",23.7065391822594,23.6315467119696,19.0396020125279,"Right Foot","Normal","Open Play",5,9,2.19544984001,22.2894593922778,7,1,2,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",27.4461290531106,29.8839421763595,11.7984168704133,"Left Foot","Normal","Free Kick",9,11,9.01387818865997,28.4627827170851,11,1,5,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",28.9401105733893,28.5854858276014,13.0437580802024,"Left Foot","Normal","Open Play",6,10,2.98328677803527,27.0512476606903,4,1,1,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",12.8413394939936,16.9685002283643,13.7219965545574,"Left Foot","Normal","Open Play",5,9,1.90262975904405,13.4528807323933,7,1,1,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",3.08058436014987,24.0226976003945,11.8373903932163,"Left Foot","Normal","Open Play",4,9,1.31529464379659,20.7800384985206,6,1,1,0,0
"Bundesliga","2015-2016","3890446","Augsburg",1,"Bayern Munich",9.52102935611482,28.9171229550936,15.3791737076536,"Right Foot","Normal","Open Play",3,6,4.60977222864645,27.8115084092898,1,1,2,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",6.62193325245731,25.5049014897137,14.2209446518124,"Left Foot","Normal","Open Play",6,9,4.83838816136118,22.924222996647,6,1,1,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",15.7136883003323,14.2056326856638,26.540375993628,"Right Foot","Normal","Open Play",0,4,5.1662365412358,5.24785670536077,2,0,1,0,1
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",24.1174210893288,26.0537905111713,17.0443953571577,"Right Foot","Normal","Open Play",5,8,1.25299640861417,24.0149953154274,4,1,1,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",24.9040157404383,23.9920820272022,18.8632666718768,"Left Foot","Normal","Open Play",5,10,1.80277563773201,21.9209945029873,4,1,2,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",16.6643331699771,18.7877619742214,19.2380748673531,"Left Foot","Normal","Open Play",5,8,1.8788294228056,16.2542302186231,8,1,1,0,0
"Bundesliga","2015-2016","3890446","Augsburg",1,"Bayern Munich",45.2133829745132,21.3677326827158,20.5996427994236,"Left Foot","Volley","Open Play",8,11,0.583095189484529,20.3002463039245,7,1,3,0,0
